Source,Target,Type,Id,Label,Weight
941,27,Undirected,44860,,16
941,11,Undirected,44861,,16
78,98,Undirected,44863,,30
78,364,Undirected,44864,,30
78,286,Undirected,44866,,16
78,360,Undirected,44867,,16
78,134,Undirected,44869,,16
78,153,Undirected,44872,,31
78,118,Undirected,44874,,31
538,1510,Undirected,44875,,16
89,145,Undirected,44876,,16
89,119,Undirected,44877,,31
89,49,Undirected,44878,,16
89,535,Undirected,44879,,16
89,228,Undirected,44880,,16
89,929,Undirected,44881,,16
89,232,Undirected,44882,,16
89,92,Undirected,44883,,16
273,298,Undirected,44884,,16
273,8,Undirected,44885,,16
33,242,Undirected,44887,,16
33,358,Undirected,44888,,30
33,636,Undirected,44889,,16
33,994,Undirected,44890,,16
33,584,Undirected,44891,,16
33,1476,Undirected,44892,,16
33,556,Undirected,44893,,16
33,819,Undirected,44894,,16
84,174,Undirected,44898,,30
84,1123,Undirected,44901,,16
84,69,Undirected,44902,,16
234,482,Undirected,44903,,16
234,272,Undirected,44904,,16
91,161,Undirected,44906,,16
91,354,Undirected,44907,,16
1009,7,Undirected,44909,,16
80,254,Undirected,44910,,16
80,74,Undirected,44911,,16
153,239,Undirected,44916,,16
153,214,Undirected,44919,,16
153,90,Undirected,44921,,16
153,206,Undirected,44923,,16
153,101,Undirected,44924,,31
153,102,Undirected,44926,,16
1274,271,Undirected,44927,,16
486,20,Undirected,44928,,16
1476,11,Undirected,44929,,16
1631,94,Undirected,44930,,16
1010,58,Undirected,44931,,16
179,298,Undirected,44932,,31
179,214,Undirected,44934,,16
179,154,Undirected,44936,,16
543,86,Undirected,44937,,16
543,61,Undirected,44939,,32
685,12,Undirected,44941,,16
556,25,Undirected,44944,,16
556,61,Undirected,44945,,16
820,11,Undirected,44948,,16
820,36,Undirected,44949,,16
224,360,Undirected,44950,,16
224,556,Undirected,44951,,30
224,388,Undirected,44952,,16
905,1,Undirected,44954,,16
505,281,Undirected,44955,,16
350,24,Undirected,44956,,16
140,205,Undirected,44959,,16
140,127,Undirected,44962,,16
140,105,Undirected,44963,,16
140,304,Undirected,44964,,16
140,56,Undirected,44965,,30
203,27,Undirected,44968,,31
1917,12,Undirected,44969,,16
13,202,Undirected,44970,,16
13,85,Undirected,44971,,16
13,124,Undirected,44972,,16
13,52,Undirected,44973,,16
13,51,Undirected,44974,,16
64,411,Undirected,44977,,16
64,83,Undirected,44978,,16
56,323,Undirected,44981,,16
56,469,Undirected,44982,,16
56,487,Undirected,44983,,16
9,238,Undirected,44985,,30
9,18,Undirected,44987,,16
34,47,Undirected,44990,,16
907,6,Undirected,44994,,16
907,2,Undirected,44995,,16
532,58,Undirected,44996,,16
532,12,Undirected,44997,,16
3241,25,Undirected,44998,,16
1155,253,Undirected,44999,,16
388,29,Undirected,45001,,16
388,88,Undirected,45002,,16
388,33,Undirected,45003,,16
388,4,Undirected,45004,,16
107,3,Undirected,45005,,16
107,533,Undirected,45006,,16
107,54,Undirected,45007,,16
258,53,Undirected,45010,,16
258,33,Undirected,45011,,16
1512,0,Undirected,45013,,16
400,87,Undirected,45015,,16
3263,228,Undirected,45016,,16
144,61,Undirected,45017,,32
998,1513,Undirected,45018,,16
1210,6,Undirected,45019,,16
291,569,Undirected,45023,,16
574,120,Undirected,45024,,16
3148,90,Undirected,45025,,16
1515,1514,Undirected,45026,,16
1515,1516,Undirected,45028,,16
2102,0,Undirected,45029,,16
206,54,Undirected,45031,,16
206,50,Undirected,45033,,16
3613,1,Undirected,45036,,16
1292,0,Undirected,45037,,16
3304,609,Undirected,45039,,16
228,98,Undirected,45040,,16
228,125,Undirected,45041,,16
228,174,Undirected,45043,,16
41,52,Undirected,45045,,16
752,532,Undirected,45047,,16
247,54,Undirected,45048,,16
1278,6,Undirected,45050,,16
1184,1318,Undirected,45051,,16
313,29,Undirected,45052,,16
313,49,Undirected,45053,,31
101,333,Undirected,45056,,16
606,143,Undirected,45057,,16
606,204,Undirected,45058,,16
44,117,Undirected,45059,,16
44,54,Undirected,45060,,16
44,106,Undirected,45061,,16
44,400,Undirected,45062,,16
44,240,Undirected,45063,,30
415,469,Undirected,45066,,16
415,90,Undirected,45067,,16
415,373,Undirected,45068,,16
11,410,Undirected,45070,,16
11,347,Undirected,45071,,16
11,1430,Undirected,45072,,31
11,698,Undirected,45073,,30
11,523,Undirected,45077,,16
11,233,Undirected,45078,,31
11,1293,Undirected,45079,,16
11,1365,Undirected,45080,,16
11,522,Undirected,45081,,16
11,406,Undirected,45082,,16
11,627,Undirected,45083,,30
11,836,Undirected,45084,,16
11,584,Undirected,45085,,16
11,1388,Undirected,45086,,16
11,724,Undirected,45088,,16
11,1517,Undirected,45089,,16
11,1199,Undirected,45090,,16
11,186,Undirected,45094,,32
11,1518,Undirected,45096,,16
207,78,Undirected,45098,,16
395,220,Undirected,45099,,16
280,304,Undirected,45100,,16
680,268,Undirected,45102,,16
51,58,Undirected,45103,,16
51,140,Undirected,45104,,16
51,737,Undirected,45105,,31
413,54,Undirected,45107,,16
413,28,Undirected,45108,,16
413,10,Undirected,45109,,16
700,12,Undirected,45110,,16
1721,51,Undirected,45111,,16
1161,2,Undirected,45112,,31
866,11,Undirected,45113,,16
220,26,Undirected,45114,,16
220,178,Undirected,45115,,16
10,113,Undirected,45116,,16
10,213,Undirected,45117,,16
10,190,Undirected,45118,,16
10,518,Undirected,45119,,16
10,304,Undirected,45120,,16
10,336,Undirected,45122,,16
10,692,Undirected,45123,,16
424,36,Undirected,45126,,16
266,25,Undirected,45128,,30
867,19,Undirected,45130,,16
867,7,Undirected,45131,,16
2486,7,Undirected,45132,,16
1358,0,Undirected,45133,,16
378,33,Undirected,45134,,16
158,274,Undirected,45136,,16
381,19,Undirected,45138,,16
381,22,Undirected,45139,,16
150,29,Undirected,45140,,16
326,22,Undirected,45142,,16
396,354,Undirected,45144,,16
426,298,Undirected,45145,,16
426,245,Undirected,45146,,16
426,33,Undirected,45147,,16
426,396,Undirected,45148,,16
426,14,Undirected,45149,,16
701,85,Undirected,45151,,16
701,21,Undirected,45152,,16
1042,54,Undirected,45153,,16
668,298,Undirected,45154,,16
133,74,Undirected,45155,,31
1503,6,Undirected,45157,,16
240,671,Undirected,45159,,16
240,161,Undirected,45160,,30
240,33,Undirected,45161,,30
240,34,Undirected,45162,,16
240,415,Undirected,45163,,16
1255,11,Undirected,45164,,16
337,244,Undirected,45165,,16
337,28,Undirected,45167,,16
1123,36,Undirected,45170,,16
404,11,Undirected,45171,,16
2259,29,Undirected,45172,,16
61,205,Undirected,45174,,31
61,165,Undirected,45176,,30
61,195,Undirected,45178,,31
61,693,Undirected,45180,,16
61,517,Undirected,45181,,16
61,261,Undirected,45184,,16
61,400,Undirected,45185,,31
61,313,Undirected,45187,,16
61,378,Undirected,45188,,16
61,141,Undirected,45189,,16
61,1519,Undirected,45190,,16
61,592,Undirected,45191,,16
496,2,Undirected,45192,,16
428,1520,Undirected,45193,,16
30,229,Undirected,45194,,16
30,48,Undirected,45195,,30
30,364,Undirected,45196,,16
30,87,Undirected,45197,,16
30,83,Undirected,45200,,16
30,176,Undirected,45201,,16
30,179,Undirected,45202,,16
30,133,Undirected,45203,,16
208,32,Undirected,45204,,16
208,52,Undirected,45205,,31
216,54,Undirected,45207,,16
457,13,Undirected,45209,,16
531,0,Undirected,45212,,16
1244,1521,Undirected,45213,,16
544,191,Undirected,45215,,16
544,12,Undirected,45216,,16
507,28,Undirected,45217,,16
118,208,Undirected,45221,,16
178,21,Undirected,45222,,16
1257,72,Undirected,45223,,16
159,164,Undirected,45225,,30
159,53,Undirected,45227,,30
159,89,Undirected,45229,,16
159,1340,Undirected,45231,,16
737,1,Undirected,45232,,16
189,24,Undirected,45233,,30
189,51,Undirected,45234,,16
232,164,Undirected,45235,,16
232,708,Undirected,45236,,16
232,340,Undirected,45237,,16
232,341,Undirected,45239,,16
73,98,Undirected,45240,,31
73,182,Undirected,45241,,16
73,201,Undirected,45244,,16
73,63,Undirected,45245,,16
73,1503,Undirected,45246,,16
36,659,Undirected,45249,,16
36,32,Undirected,45251,,16
36,922,Undirected,45254,,16
36,480,Undirected,45255,,16
36,114,Undirected,45256,,30
36,175,Undirected,45258,,16
36,198,Undirected,45259,,30
36,313,Undirected,45262,,16
36,415,Undirected,45263,,16
36,488,Undirected,45264,,16
36,793,Undirected,45266,,16
36,670,Undirected,45267,,16
36,141,Undirected,45268,,16
36,848,Undirected,45270,,16
455,143,Undirected,45272,,16
455,46,Undirected,45273,,16
908,2,Undirected,45274,,16
1834,705,Undirected,45275,,16
268,78,Undirected,45277,,16
1127,0,Undirected,45278,,16
69,90,Undirected,45279,,16
8,420,Undirected,45284,,16
8,553,Undirected,45285,,16
8,954,Undirected,45287,,16
8,167,Undirected,45289,,16
8,1282,Undirected,45291,,16
8,1522,Undirected,45293,,16
8,724,Undirected,45295,,31
8,505,Undirected,45296,,16
8,1194,Undirected,45303,,16
8,609,Undirected,45304,,16
1457,0,Undirected,45306,,16
37,21,Undirected,45309,,16
139,319,Undirected,45311,,16
356,203,Undirected,45312,,31
728,7,Undirected,45313,,16
305,19,Undirected,45314,,16
305,101,Undirected,45315,,16
384,0,Undirected,45316,,16
1262,6,Undirected,45317,,16
2107,0,Undirected,45318,,16
510,7,Undirected,45319,,16
510,264,Undirected,45320,,16
264,19,Undirected,45321,,16
1584,1,Undirected,45322,,16
1685,123,Undirected,45323,,16
2623,170,Undirected,45324,,16
511,7,Undirected,45326,,16
2000,0,Undirected,45328,,16
3358,53,Undirected,45329,,16
3846,32,Undirected,45330,,16
1129,0,Undirected,45332,,16
589,27,Undirected,45333,,16
692,54,Undirected,45334,,16
230,27,Undirected,45337,,16
2,1006,Undirected,45342,,16
2,853,Undirected,45344,,16
2,362,Undirected,45345,,16
2,1293,Undirected,45346,,16
2,753,Undirected,45348,,16
2,679,Undirected,45349,,30
2,720,Undirected,45351,,30
2,1190,Undirected,45353,,31
2,584,Undirected,45354,,30
2,486,Undirected,45356,,31
2,223,Undirected,45357,,30
2,803,Undirected,45363,,16
2,1143,Undirected,45365,,16
2,883,Undirected,45366,,16
557,4,Undirected,45368,,16
635,25,Undirected,45369,,16
1767,518,Undirected,45370,,16
173,545,Undirected,45372,,16
759,0,Undirected,45373,,16
670,1453,Undirected,45374,,16
891,3,Undirected,45375,,16
141,615,Undirected,45376,,16
141,2,Undirected,45377,,16
757,11,Undirected,45379,,16
248,80,Undirected,45381,,16
267,22,Undirected,45382,,16
267,125,Undirected,45383,,16
267,66,Undirected,45384,,31
267,89,Undirected,45385,,16
276,84,Undirected,45387,,30
47,523,Undirected,45389,,16
47,222,Undirected,45391,,16
14,191,Undirected,45392,,16
14,358,Undirected,45394,,31
14,722,Undirected,45395,,16
14,687,Undirected,45396,,16
14,468,Undirected,45397,,16
14,456,Undirected,45398,,16
14,211,Undirected,45399,,16
14,518,Undirected,45400,,16
14,280,Undirected,45402,,16
14,266,Undirected,45403,,16
4,122,Undirected,45407,,16
4,315,Undirected,45409,,16
4,233,Undirected,45410,,16
4,902,Undirected,45412,,16
4,202,Undirected,45414,,31
4,373,Undirected,45416,,16
4,669,Undirected,45418,,16
4,257,Undirected,45419,,16
4,133,Undirected,45420,,16
4,1255,Undirected,45421,,16
4,610,Undirected,45423,,16
945,101,Undirected,45424,,16
984,8,Undirected,45425,,16
883,12,Undirected,45426,,16
592,1,Undirected,45428,,16
508,33,Undirected,45431,,16
142,22,Undirected,45434,,16
142,107,Undirected,45435,,16
263,18,Undirected,45436,,16
20,191,Undirected,45437,,16
20,1523,Undirected,45438,,16
20,245,Undirected,45439,,31
20,82,Undirected,45440,,16
20,233,Undirected,45441,,16
20,362,Undirected,45442,,16
20,88,Undirected,45445,,16
20,510,Undirected,45449,,16
610,53,Undirected,45450,,31
50,269,Undirected,45451,,16
50,1524,Undirected,45452,,16
50,298,Undirected,45453,,31
50,265,Undirected,45454,,16
50,62,Undirected,45456,,31
50,276,Undirected,45457,,16
813,27,Undirected,45458,,16
813,245,Undirected,45459,,16
813,0,Undirected,45460,,16
1112,12,Undirected,45461,,16
151,79,Undirected,45463,,16
151,83,Undirected,45464,,16
151,384,Undirected,45466,,16
92,465,Undirected,45469,,16
92,204,Undirected,45473,,16
92,234,Undirected,45474,,16
1518,1,Undirected,45476,,16
169,52,Undirected,45478,,16
910,28,Undirected,45479,,16
111,516,Undirected,45481,,16
111,331,Undirected,45482,,16
111,201,Undirected,45483,,16
111,366,Undirected,45484,,16
111,89,Undirected,45486,,16
111,313,Undirected,45487,,16
111,426,Undirected,45489,,16
1,1525,Undirected,45491,,16
1,1526,Undirected,45492,,16
1,677,Undirected,45493,,16
1,1427,Undirected,45495,,16
1,1494,Undirected,45498,,30
1,251,Undirected,45502,,16
1,1528,Undirected,45503,,16
1,823,Undirected,45504,,30
1,986,Undirected,45505,,16
1,185,Undirected,45506,,16
1,791,Undirected,45507,,16
1,1199,Undirected,45508,,30
1,178,Undirected,45509,,16
1,1529,Undirected,45510,,16
494,392,Undirected,45512,,16
494,131,Undirected,45513,,16
2262,165,Undirected,45514,,16
911,6,Undirected,45515,,16
354,90,Undirected,45516,,16
96,340,Undirected,45519,,16
154,106,Undirected,45521,,16
154,47,Undirected,45523,,16
812,111,Undirected,45525,,16
1591,25,Undirected,45527,,31
481,170,Undirected,45528,,16
481,24,Undirected,45529,,16
481,327,Undirected,45530,,16
525,68,Undirected,45531,,16
525,41,Undirected,45532,,16
1624,0,Undirected,45533,,16
842,255,Undirected,45534,,16
1114,6,Undirected,45535,,16
1114,1,Undirected,45536,,16
514,54,Undirected,45537,,16
514,28,Undirected,45538,,31
126,140,Undirected,45541,,31
126,64,Undirected,45542,,16
126,50,Undirected,45543,,16
40,145,Undirected,45545,,16
40,361,Undirected,45546,,31
40,669,Undirected,45553,,16
40,426,Undirected,45554,,16
40,1530,Undirected,45555,,16
3624,152,Undirected,45556,,16
545,27,Undirected,45558,,16
545,24,Undirected,45559,,16
776,21,Undirected,45561,,31
672,21,Undirected,45563,,16
672,2,Undirected,45564,,16
271,61,Undirected,45565,,16
577,27,Undirected,45566,,31
577,74,Undirected,45567,,16
3115,36,Undirected,45568,,16
882,1532,Undirected,45569,,16
882,240,Undirected,45570,,16
102,260,Undirected,45571,,30
102,233,Undirected,45573,,30
102,83,Undirected,45575,,16
102,41,Undirected,45576,,16
102,101,Undirected,45577,,16
102,413,Undirected,45578,,16
1240,159,Undirected,45581,,16
65,98,Undirected,45582,,16
65,87,Undirected,45584,,16
65,128,Undirected,45585,,16
65,281,Undirected,45586,,30
65,580,Undirected,45587,,30
65,93,Undirected,45588,,31
65,408,Undirected,45590,,16
559,4,Undirected,45597,,16
560,7,Undirected,45598,,30
560,24,Undirected,45599,,16
581,74,Undirected,45601,,15
502,1454,Undirected,45602,,15
103,1,Undirected,45604,,15
476,160,Undirected,45605,,15
476,336,Undirected,45606,,15
476,1064,Undirected,45608,,15
476,92,Undirected,45609,,15
615,335,Undirected,45611,,15
1533,1,Undirected,45613,,15
705,33,Undirected,45614,,15
1275,651,Undirected,45615,,15
145,125,Undirected,45616,,15
420,275,Undirected,45617,,15
420,24,Undirected,45618,,15
1616,1,Undirected,45619,,30
410,560,Undirected,45620,,15
1303,1,Undirected,45621,,15
860,86,Undirected,45622,,15
860,25,Undirected,45623,,15
483,28,Undirected,45625,,15
483,25,Undirected,45626,,30
295,1052,Undirected,45627,,15
295,176,Undirected,45628,,15
254,12,Undirected,45629,,15
1099,125,Undirected,45630,,15
1099,1,Undirected,45631,,15
2006,164,Undirected,45632,,15
1974,8,Undirected,45633,,15
19,628,Undirected,45634,,15
19,434,Undirected,45635,,15
596,29,Undirected,45636,,15
596,15,Undirected,45637,,15
596,14,Undirected,45638,,15
738,164,Undirected,45640,,15
293,15,Undirected,45641,,15
293,20,Undirected,45643,,30
242,11,Undirected,45649,,15
553,134,Undirected,45650,,15
1378,1534,Undirected,45651,,15
351,390,Undirected,45652,,15
351,1032,Undirected,45653,,15
1560,44,Undirected,45654,,15
658,493,Undirected,45656,,15
2365,120,Undirected,45659,,15
260,28,Undirected,45662,,15
112,4,Undirected,45663,,15
119,160,Undirected,45666,,15
119,54,Undirected,45667,,15
119,74,Undirected,45668,,30
119,13,Undirected,45670,,29
119,455,Undirected,45671,,15
290,18,Undirected,45672,,15
22,112,Undirected,45673,,15
22,361,Undirected,45674,,30
22,67,Undirected,45675,,15
22,224,Undirected,45676,,15
22,216,Undirected,45677,,15
22,559,Undirected,45678,,15
528,881,Undirected,45679,,15
298,32,Undirected,45680,,15
298,392,Undirected,45681,,15
298,115,Undirected,45682,,15
298,5,Undirected,45683,,15
298,84,Undirected,45684,,15
298,224,Undirected,45686,,15
298,69,Undirected,45687,,15
121,295,Undirected,45690,,15
121,164,Undirected,45691,,29
121,82,Undirected,45692,,30
121,46,Undirected,45693,,15
121,505,Undirected,45694,,15
121,118,Undirected,45695,,15
323,28,Undirected,45697,,15
323,49,Undirected,45698,,15
113,358,Undirected,45699,,15
113,598,Undirected,45700,,15
113,124,Undirected,45702,,15
113,51,Undirected,45703,,15
113,267,Undirected,45704,,15
164,3,Undirected,45705,,15
164,72,Undirected,45707,,15
164,224,Undirected,45709,,15
164,13,Undirected,45710,,15
390,27,Undirected,45711,,30
319,1535,Undirected,45712,,15
319,598,Undirected,45713,,15
643,29,Undirected,45715,,15
643,8,Undirected,45716,,15
358,41,Undirected,45717,,15
358,50,Undirected,45719,,15
358,792,Undirected,45720,,15
1759,48,Undirected,45721,,15
591,789,Undirected,45723,,30
3288,0,Undirected,45724,,15
932,7,Undirected,45725,,15
932,25,Undirected,45726,,15
954,284,Undirected,45728,,15
954,923,Undirected,45729,,15
954,21,Undirected,45730,,30
696,6,Undirected,45731,,15
2209,0,Undirected,45732,,15
554,1,Undirected,45733,,15
1670,46,Undirected,45735,,15
180,1273,Undirected,45736,,15
1101,8,Undirected,45737,,15
32,38,Undirected,45741,,15
32,196,Undirected,45742,,15
32,645,Undirected,45744,,15
32,63,Undirected,45745,,15
32,153,Undirected,45746,,15
32,216,Undirected,45747,,15
465,288,Undirected,45749,,15
465,232,Undirected,45750,,15
925,27,Undirected,45751,,15
898,25,Undirected,45752,,15
285,392,Undirected,45753,,15
285,40,Undirected,45755,,15
962,1515,Undirected,45756,,15
229,85,Undirected,45758,,29
229,445,Undirected,45759,,15
229,4,Undirected,45760,,15
229,102,Undirected,45761,,15
884,1378,Undirected,45762,,15
884,58,Undirected,45763,,15
884,1534,Undirected,45764,,15
884,11,Undirected,45765,,15
1849,11,Undirected,45766,,15
149,61,Undirected,45769,,15
149,20,Undirected,45770,,15
149,102,Undirected,45772,,15
58,165,Undirected,45773,,15
58,82,Undirected,45774,,15
58,148,Undirected,45775,,15
48,1537,Undirected,45779,,15
48,228,Undirected,45782,,15
48,151,Undirected,45783,,15
430,36,Undirected,45786,,15
95,0,Undirected,45787,,15
429,1142,Undirected,45788,,15
352,41,Undirected,45789,,15
1242,46,Undirected,45790,,15
542,4,Undirected,45791,,15
361,120,Undirected,45794,,29
361,161,Undirected,45795,,15
361,152,Undirected,45796,,15
361,258,Undirected,45797,,15
361,51,Undirected,45798,,15
205,524,Undirected,45800,,15
205,304,Undirected,45801,,15
205,4,Undirected,45803,,30
468,86,Undirected,45804,,15
468,11,Undirected,45806,,15
475,36,Undirected,45807,,15
170,78,Undirected,45809,,15
284,50,Undirected,45811,,15
1535,671,Undirected,45813,,15
1535,8,Undirected,45814,,15
656,11,Undirected,45816,,29
769,104,Undirected,45818,,15
375,53,Undirected,45820,,15
375,33,Undirected,45821,,15
375,84,Undirected,45822,,15
135,6,Undirected,45824,,30
135,16,Undirected,45825,,15
135,2,Undirected,45826,,15
342,6,Undirected,45827,,15
342,21,Undirected,45828,,29
342,65,Undirected,45830,,15
239,86,Undirected,45831,,15
288,11,Undirected,45832,,15
814,21,Undirected,45833,,15
814,93,Undirected,45834,,15
555,1471,Undirected,45835,,15
555,11,Undirected,45836,,30
1173,7,Undirected,45837,,15
900,7,Undirected,45838,,15
900,14,Undirected,45839,,15
806,166,Undirected,45840,,15
3,120,Undirected,45841,,15
3,90,Undirected,45842,,15
3,222,Undirected,45843,,15
3,126,Undirected,45846,,15
515,48,Undirected,45847,,15
515,24,Undirected,45848,,15
515,33,Undirected,45849,,15
1634,930,Undirected,45850,,15
784,25,Undirected,45851,,15
1174,2,Undirected,45852,,15
1695,0,Undirected,45853,,29
108,12,Undirected,45854,,15
108,15,Undirected,45855,,15
108,90,Undirected,45856,,15
108,156,Undirected,45857,,15
3062,202,Undirected,45859,,15
881,7,Undirected,45861,,15
122,409,Undirected,45862,,15
122,24,Undirected,45863,,15
122,91,Undirected,45864,,15
122,140,Undirected,45865,,15
98,387,Undirected,45869,,15
98,535,Undirected,45870,,15
98,84,Undirected,45871,,15
98,426,Undirected,45872,,15
98,40,Undirected,45874,,15
98,102,Undirected,45875,,15
160,113,Undirected,45876,,15
160,459,Undirected,45877,,15
160,114,Undirected,45879,,29
160,33,Undirected,45881,,15
160,240,Undirected,45882,,15
160,73,Undirected,45883,,15
1980,51,Undirected,45886,,15
697,1207,Undirected,45887,,15
1006,125,Undirected,45888,,29
1006,8,Undirected,45889,,15
125,298,Undirected,45890,,15
125,113,Undirected,45891,,15
125,375,Undirected,45893,,15
125,533,Undirected,45894,,15
125,177,Undirected,45895,,15
125,360,Undirected,45897,,15
125,26,Undirected,45898,,15
125,64,Undirected,45899,,15
125,51,Undirected,45900,,30
125,240,Undirected,45901,,29
125,173,Undirected,45902,,15
125,354,Undirected,45903,,15
348,767,Undirected,45904,,15
348,61,Undirected,45905,,29
348,4,Undirected,45906,,15
348,65,Undirected,45907,,15
38,160,Undirected,45909,,15
70,298,Undirected,45913,,15
70,158,Undirected,45915,,15
70,50,Undirected,45916,,15
1065,0,Undirected,45917,,15
1686,144,Undirected,45918,,15
1627,1539,Undirected,45919,,15
391,114,Undirected,45920,,15
389,0,Undirected,45921,,15
171,451,Undirected,45922,,15
244,1003,Undirected,45923,,15
244,27,Undirected,45924,,15
244,268,Undirected,45925,,15
364,177,Undirected,45927,,15
364,42,Undirected,45928,,15
364,111,Undirected,45929,,30
392,33,Undirected,45933,,15
196,8,Undirected,45935,,15
132,286,Undirected,45937,,15
132,176,Undirected,45938,,15
132,92,Undirected,45939,,15
296,22,Undirected,45940,,15
296,29,Undirected,45942,,15
296,46,Undirected,45943,,15
296,33,Undirected,45944,,15
296,61,Undirected,45945,,15
698,14,Undirected,45947,,15
29,358,Undirected,45948,,15
29,769,Undirected,45950,,15
29,275,Undirected,45951,,15
29,82,Undirected,45956,,30
29,411,Undirected,45957,,15
29,398,Undirected,45958,,15
29,234,Undirected,45960,,30
29,701,Undirected,45961,,15
29,73,Undirected,45964,,30
29,727,Undirected,45965,,15
86,246,Undirected,45968,,30
86,449,Undirected,45969,,15
86,183,Undirected,45973,,15
86,107,Undirected,45975,,30
86,101,Undirected,45977,,15
86,404,Undirected,45978,,15
27,476,Undirected,45980,,15
27,483,Undirected,45982,,15
27,658,Undirected,45983,,15
27,933,Undirected,45985,,15
27,475,Undirected,45986,,15
27,1540,Undirected,45989,,15
27,572,Undirected,45990,,15
27,402,Undirected,45991,,15
27,657,Undirected,45992,,15
27,580,Undirected,45993,,15
27,1541,Undirected,45994,,15
27,1184,Undirected,45996,,15
27,865,Undirected,45997,,29
27,259,Undirected,45998,,15
27,268,Undirected,45999,,15
27,757,Undirected,46000,,15
27,248,Undirected,46001,,15
27,1314,Undirected,46002,,15
314,165,Undirected,46004,,15
1550,75,Undirected,46006,,15
770,417,Undirected,46007,,15
770,6,Undirected,46008,,15
115,86,Undirected,46009,,29
115,176,Undirected,46011,,15
115,224,Undirected,46013,,15
115,344,Undirected,46014,,15
115,291,Undirected,46015,,15
115,41,Undirected,46016,,29
115,154,Undirected,46017,,15
572,28,Undirected,46019,,15
572,11,Undirected,46020,,15
1641,14,Undirected,46023,,15
821,0,Undirected,46024,,15
71,484,Undirected,46025,,15
1835,78,Undirected,46026,,15
2824,6,Undirected,46027,,15
246,472,Undirected,46028,,15
246,219,Undirected,46030,,15
246,120,Undirected,46031,,15
246,24,Undirected,46032,,30
246,78,Undirected,46033,,15
1492,2,Undirected,46036,,15
274,164,Undirected,46037,,15
1023,369,Undirected,46039,,15
1023,6,Undirected,46040,,15
731,0,Undirected,46041,,15
315,29,Undirected,46042,,15
315,14,Undirected,46045,,15
279,289,Undirected,46046,,15
1092,474,Undirected,46047,,15
1092,1,Undirected,46048,,15
644,32,Undirected,46049,,15
253,21,Undirected,46051,,15
253,2,Undirected,46052,,15
45,32,Undirected,46053,,15
45,120,Undirected,46054,,15
45,33,Undirected,46055,,15
45,102,Undirected,46056,,15
771,199,Undirected,46057,,15
822,28,Undirected,46059,,15
340,18,Undirected,46060,,15
340,111,Undirected,46062,,15
762,58,Undirected,46063,,15
1315,1282,Undirected,46064,,15
1315,0,Undirected,46065,,15
548,18,Undirected,46066,,15
168,0,Undirected,46067,,15
167,5,Undirected,46068,,15
699,185,Undirected,46069,,15
31,323,Undirected,46070,,15
31,372,Undirected,46074,,15
31,188,Undirected,46075,,29
31,543,Undirected,46076,,15
31,1542,Undirected,46077,,15
31,415,Undirected,46078,,30
31,395,Undirected,46079,,15
31,1194,Undirected,46080,,15
31,100,Undirected,46081,,15
31,670,Undirected,46082,,15
31,508,Undirected,46083,,15
363,21,Undirected,46084,,15
363,61,Undirected,46086,,15
449,9,Undirected,46087,,15
449,111,Undirected,46088,,15
127,899,Undirected,46089,,15
127,10,Undirected,46091,,15
127,40,Undirected,46092,,15
165,22,Undirected,46093,,15
165,3,Undirected,46094,,15
165,49,Undirected,46095,,15
165,89,Undirected,46096,,15
245,121,Undirected,46097,,15
245,155,Undirected,46099,,30
245,50,Undirected,46101,,15
245,111,Undirected,46102,,15
947,925,Undirected,46104,,15
210,21,Undirected,46105,,15
2311,0,Undirected,46107,,15
427,224,Undirected,46108,,15
2454,2,Undirected,46109,,15
1039,25,Undirected,46110,,15
795,0,Undirected,46111,,15
763,4,Undirected,46113,,15
219,392,Undirected,46114,,15
219,88,Undirected,46116,,15
219,21,Undirected,46117,,30
480,140,Undirected,46119,,15
480,102,Undirected,46120,,15
798,52,Undirected,46123,,15
272,14,Undirected,46124,,15
393,7,Undirected,46125,,29
1057,1543,Undirected,46126,,15
1057,118,Undirected,46127,,15
226,1,Undirected,46128,,15
214,48,Undirected,46129,,15
214,155,Undirected,46130,,15
214,30,Undirected,46131,,15
781,283,Undirected,46132,,15
781,36,Undirected,46133,,15
120,298,Undirected,46135,,15
120,239,Undirected,46137,,15
120,64,Undirected,46138,,15
120,10,Undirected,46139,,15
120,111,Undirected,46140,,30
120,354,Undirected,46141,,15
1335,763,Undirected,46142,,15
117,113,Undirected,46144,,15
117,128,Undirected,46145,,15
117,18,Undirected,46146,,15
117,33,Undirected,46148,,15
117,84,Undirected,46149,,15
117,852,Undirected,46152,,15
195,53,Undirected,46153,,15
195,33,Undirected,46154,,29
195,91,Undirected,46156,,15
195,92,Undirected,46158,,15
195,111,Undirected,46159,,15
82,27,Undirected,46162,,15
82,74,Undirected,46163,,29
82,85,Undirected,46164,,15
82,24,Undirected,46165,,15
1812,1320,Undirected,46166,,15
653,18,Undirected,46171,,15
1302,0,Undirected,46172,,15
2181,1180,Undirected,46173,,15
221,6,Undirected,46174,,15
105,86,Undirected,46176,,15
105,428,Undirected,46177,,15
411,13,Undirected,46180,,15
411,10,Undirected,46181,,15
411,92,Undirected,46182,,15
534,155,Undirected,46184,,15
534,25,Undirected,46185,,15
902,291,Undirected,46186,,15
104,21,Undirected,46187,,29
163,417,Undirected,46189,,15
163,26,Undirected,46190,,15
163,33,Undirected,46191,,15
